7/11/2017 2:08:34 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,0
7/11/2017 2:08:37 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,2025
7/11/2017 2:08:37 PM,ACCT04\paliderd,ACTION - GetCobraYearConfiguration,2920
7/11/2017 2:17:56 PM,ACCT04\paliderd,ACTION - CobraYearConfiguration,6842
7/11/2017 2:18:03 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,0
7/11/2017 2:18:03 PM,ACCT04\paliderd,ACTION - GetMenuOptions,4
7/11/2017 2:18:04 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,1183
7/11/2017 2:18:04 PM,ACCT04\paliderd,ACTION - GetCobraYearConfiguration,1187
7/11/2017 2:18:09 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,0
7/11/2017 2:18:09 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,167
7/11/2017 2:18:09 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:09 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,160
7/11/2017 2:18:09 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,114
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,93
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,101
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,89
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,89
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,101
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,90
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,92
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,111
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:10 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,93
7/11/2017 2:18:10 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:11 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,92
7/11/2017 2:18:11 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:11 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,92
7/11/2017 2:18:11 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:18:11 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,92
